,place_id,sublocality_level_1,locality,administrative_area_level_2,administrative_area_level_1,country,postal_code,sublocality_level_2,route,point_of_interest,street_number,neighborhood,premise,subpremise,sublocality_level_3,postal_town,natural_feature,floor,administrative_area_level_3,postal_code_suffix,post_box,political,administrative_area_level_4
182,ChIJs_5Ve4FOXjkRe8t8igahw-U,Mathiya Chora,Anand,Anand,Gujarat,India,388120,,,,,Rahtlav,,,,,,,,,,,
183,ChIJg9GpHTcNCDsRzb0Z-5cM7JI,Edathala,Aluva,Ernakulam,Kerala,India,683564,,North,,,,,,,,,,,,,,
184,ChIJWcLY6XvmBzsRRs875xZAEgk,,Kothamangalam,Ernakulam,Kerala,India,686691,,,,,,,,,,,,,,,,
185,ChIJFdePqXptCDsRoPnkue8q3GM,Marine Drive,Ernakulam,Ernakulam,Kerala,India,682011,,Park Avenue,,,,,,,,,,,,,,
186,ChIJZRd3kVkNCDsR1_VKp38B4jo,,Kakkanad,Ernakulam,Kerala,India,682039,,Rajagiri Valley Road,,,Rajagiri Valley,,,,,,,,,,,
187,ChIJV1by224GCDsRPscz-0Cd7pM,,Angamaly,Ernakulam,Kerala,India,683572,,Nazerath Road,,,,,,,,,,,,,,
188,ChIJw7385gPIBzsR2eO_7YY5WnE,,Arakulam,Idukki,Kerala,India,685591,,Thodupuzha - Moolamattom Road,,,,,,,,,,,,,,
189,ChIJwYmo2W8pBjsR6bZKPzKhKYg,Pallom,Kottayam,Kottayam,Kerala,India,686007,,Pallom Road,,,,,,,,,,,,,,
190,ChIJo6Mfb5shBjsRPLn05j5K2P8,,Mannar,Pathanamthitta,Kerala,India,689626,,,,,,,,,,,,,,,,
191,ChIJoYi1k4NOXjkR70zgmFMdFX8,Mathiya Chora,Anand,Anand,Gujarat,India,388001,,,,,,,,,,,,,,,,
192,ChIJ_____xB5CDsRgFvcjB_AdsM,,Kottayam,Kottayam,Kerala,India,686141,,,,,Vaikom,,,,,,,,,,,
193,ChIJz4L8b77NBzsRSvcelRVfSrg,Arunapuram,Pala,Kottayam,Kerala,India,686574,,,,,,,,,,,,,,,,
194,ChIJUUDNruMsBjsRrf6NeLmMHj8,,Manarcadu,Kottayam,Kerala,India,686501,,Maalam Manarcadu Road,,,,,,,,,,,,,,
195,ChIJe34GRgrgBzsRsPiAzKOQT6Q,,Kochi,Ernakulam,Kerala,India,682311,,,,,,,,,,,,,,,,
196,ChIJ5TMhShXmBzsR6jC7MtWyJiw,,Kothamangalam,Ernakulam,Kerala,India,686666,,,,,,,,,,,,,,,,
197,ChIJpXFnUEt0CDsRG_I0VgANhso,,Ernakulam,Ernakulam,Kerala,India,682314,,,,,,,,,,,,,,,,
198,ChIJAz2lU3RyCDsR63wIFUscQAM,Palluruthy,Perumpadappu,Ernakulam,Kerala,India,682006,,,,,,,,,,,,,,,,
199,ChIJhQnhhvqEXjkROcsQpHKfegU,Ellisbridge,Ahmedabad,Ahmedabad,Gujarat,India,380006,,,,,,,7,,,,,,,,,
200,ChIJIfC24PKoBzsRgWLiwP1EH0A,,Kallar,Idukki,Kerala,India,685552,,,,"Nedumkandam, Chembalam PO",,,,,,,,,,,,
201,ChIJ-RrrIFwGCDsR17_G-8UKDV0,,Angamaly,Ernakulam,Kerala,India,683572,,,,,,,,,,,,,,,,
202,ChIJW-kviGoWBjsRPG_s0OdDiSY,,Pathanamthitta,Pathanamthitta,Kerala,India,689625,,,,,Muttathukonam,,,,,,,,,,,
203,ChIJzaprMP4GCDsRRVHpVTdJIpM,,Kidagoor,Ernakulam,Kerala,India,683572,,Vengoor Kidangoor Road,,,,,,,,,,,,,,
204,ChIJrZgZanHGBzsR0zWOe1f6mzU,,Muttom,Idukki,Kerala,India,685587,,,,,,,,,,,,,,,,
205,ChIJCa_ppa7GBzsRnHuLb_2XGj0,,Thodupuzha,Idukki,Kerala,India,685605,,,,,,,,,,,,,,,,
206,ChIJL3vOm1xzCDsRW66TXLPLj2k,Thrippunithura,Ernakulam,Ernakulam,Kerala,India,682309,Irumpanam,,,,BMC Nagar Colony,,,,,,,,,,,
207,ChIJWYqL5f0PCDsRGUZpGiv8jPk,,Kochi,Ernakulam,Kerala,India,683511,,,,,,,,,,,,,,,,
208,ChIJg4gN5HVOXjkR3vv_QuwKSUY,Vallabh Vidyanagar,Anand,Anand,Gujarat,India,388120,Mota Bazaar,,,,,,,,,,,,,,,
209,ChIJ5SgS5lMJCDsRj1TfTWyQclg,Edathala,Aluva,Ernakulam,Kerala,India,683564,,,,,,,,,,,,,,,,
210,ChIJJUlel1trBjsRmeiZIkPVrqA,,Pathanamthitta,Pathanamthitta,Kerala,India,689691,,,,,,,,,,,,,,,,
211,ChIJ70wFky4kBjsRqChevo-4FY4,,Perumthuruthy,Pathanamthitta,Kerala,India,686548,,,,,,,,,,,,,,,,
212,ChIJ6_luoz7YBzsRYxeQdkNnkAw,,,Kottayam,Kerala,India,686616,,,,,,,,,,,,,,,,
213,ChIJWwFOcXzdBzsRRV5m1vl5Mts,Randar,Muvattupuzha,Ernakulam,Kerala,India,686661,,,,"Randarkara, Muvattupuzha",Adooparambu,,,,,,,,,,,
214,ChIJZ6KgKF0kBjsR3YouZFnW54s,,Thiruvalla,Pathanamthitta,Kerala,India,689103,,,,,,,,,,,,,,,,
215,ChIJ4WftFbvUBzsR_DPonaaAqpU,,Kottayam,Kottayam,Kerala,India,686561,,,,,Amalagiri,,,,,,,,,,,
216,ChIJJZCxDYIhBjsRyXAnzDD8_I0,,Parumala,Pathanamthitta,Kerala,India,689626,,,,,,,,,,,,,,,,
217,ChIJq-RQRIFOXjkRtM0qlcnmyxw,Mathiya Chora,Anand,Anand,Gujarat,India,388001,,,,,Rahtlav,,,,,,,,,,,
218,ChIJkRnsQ8_UBzsRnEbemd8yycE,,Mannanam,Kottayam,Kerala,India,686561,,,,,,,,,,,,,,,,
219,ChIJjWUQ5aukBzsR6Sw8Cvaw3CI,,Murickassery,Idukki,Kerala,India,685604,,State Highway 40,,,,,,,,,,,,,,
220,ChIJ57x7OC_dBzsRtpe3dgJ4yTM,,Vazhakulam,Ernakulam,Kerala,India,686670,,,,,,,,,,,,,,,,
221,ChIJB2Oc_zIwBjsRYvgfWNdmK1c,,Nedumkunnam,Kottayam,Kerala,India,686542,,,,,Nedumkunnam,,,,,,,,,,,
222,ChIJNWKRRTMrBjsRiwKMHGiIp6k,Gandhi Nagar,Kottayam,Kottayam,Kerala,India,686008,,,,,,,,,,,,,,,,
223,ChIJq6qqqqPUBzsRKG4Eav3hvyc,,Kottayam,Kottayam,Kerala,India,686560,,,,,,,,,,,,,,,,
224,ChIJ0_2TT1khBjsR9QVuegJsbFA,,Thiruvalla,Pathanamthitta,Kerala,India,689104,,,,,,,,,,,,,,,,
225,ChIJRZ0ww3sQCDsROKBTx-OcA9g,,Ernakulam,Ernakulam,Kerala,India,683513,,,,,,,,,,,,,,,,
226,ChIJ_dJxTw1OXjkRmRVLETJ1Af0,Vallabh Vidyanagar,Anand,Anand,Gujarat,India,388120,Mota Bazaar,,,,,,,,,,,,,,,
227,ChIJs45IOgEICDsRkI1qaVml5ww,Okkal,Ernakulam,Ernakulam,Kerala,India,683550,,,,,,,,,,,,,,,,
228,ChIJW5qrHZjDBzsRZ8mipga5JXQ,Mylacompu,Kumaramangalam,Idukki,Kerala,India,685608,,,,,,,,,,,,,,,,
229,ChIJaxDDP7UbCDsR-AEfMP1yyqE,Moothakunnam,North Paravur,Ernakulam,Kerala,India,683516,,,,,,,,,,,,,,,,
230,ChIJvbsuYYMOCDsRAFpCgd4MRSs,Kalamassery,Ernakulam,Ernakulam,Kerala,India,683501,North Kalamassery,,,,,,,,,,,,,,,
231,ChIJkaXXQiqWBzsRSpOca7QFIfQ,Polinjapalam,Adimali,Idukki,Kerala,India,685561,,Mar baselios College Road,,,,,,,,,,,,,,
232,ChIJufp9LwBrBjsRiBiRwNirYOc,Payyanamon,Konnithazham,Pathanamthitta,Kerala,India,689699,,Aducadu - Konnappara Road,,,Konnapara,,,,,,,,,,,
233,ChIJRwZJFWptCDsREgL2GsQezXo,Chullickal,Kochi,Ernakulam,Kerala,India,682002,,Cochin College Road,,,Koovapadam,,,,,,,,,,,
234,ChIJt4oRj3NOXjkRb9FzTq54w50,Vallabh Vidyanagar,Anand,Anand,Gujarat,India,388120,Mota Bazaar,,,,,,,,,,,,,,,
235,ChIJbdLCSZBcVBAR4byZuyIUpto,Kumaranalloor,Kottayam,Kottayam,Kerala,India,686016,,,,,Neelimangalam,,,,,,,,,,,
236,ChIJY7iiUgcVBjsRdOXf9UqYNVM,Azhoor,Pathanamthitta,Pathanamthitta,Kerala,India,689645,,,,,,,,,,,,,,,,
237,ChIJtTwz1Ng1BjsRX-lHJfmZNso,,Kanjirappally,Kottayam,Kerala,India,686555,,Sabarimala – Kodaikkanal Road,,,,,,,,,,,,,,
238,ChIJM7N8RmFrBjsR08v_ayjo76o,,Konni,Pathanamthitta,Kerala,India,689691,,Moovattupuzha State Highway,,,,,,,,,,,,,,
239,ChIJJ5I2gTp1CDsRQVZ_gaolJog,Puthenkurish,Kochi,Ernakulam,Kerala,India,682308,,,,,,,,,,,,,,,,
240,ChIJwzu-M0PQBzsRynAOYtklq9I,,Uzhavoor,Kottayam,Kerala,India,686634,,,,Uzhavoor,Alppara,,,,,,,,,,,
241,ChIJFdePqXptCDsRquQTUZhZano,,Kochi,Ernakulam,Kerala,India,680311,,,,,,,,,,,,,,,,
242,ChIJ5UHfhnNOXjkR3U6afsw3_jY,Vallabh Vidyanagar,Anand,Anand,Gujarat,India,388120,Mota Bazaar,,,,,,,,,,,,,,,
243,ChIJK2zZfVAFCDsRkenqsFKrwsU,Chalakka,Kunnukara,Ernakulam,Kerala,India,683594,,,,,,,,,,,,,,,,
244,ChIJuYuPZjM8BjsRxHj8XUGS0T8,,Kozhenchery,Pathanamthitta,Kerala,India,689641,,College Road,,,,,,,,,,,,,,
245,ChIJwRCt2PglBjsRgYFUhCT2btk,Kurishumoodu,Kottayam,Kottayam,Kerala,India,686101,,,,,,,,,,,,,,,,
246,ChIJwbi6voYhBjsRtmfCVFGY3kA,,Parumala,Pathanamthitta,Kerala,India,689626,,,,,,,,,,,,,,,,
247,ChIJ6ywsjG0GCDsRD0c8hxhsub8,Angamaly South,Angamaly,Ernakulam,Kerala,India,683573,,,,,,,,,,,,,,,,
248,ChIJq6qqqh5rBjsRllDoc1Nzjj8,,Pathanamthitta,Pathanamthitta,Kerala,India,689692,,,,,,,,,,,,,,,,
249,ChIJJ2hQSRoBCDsRIr2wJObgR38,Palissery,Karukutty,Ernakulam,Kerala,India,683582,,,,,,,,,,,,,,,,
250,ChIJ2cCvmG0_BjsRAxTTcV0HdEc,,Edakulam,Pathanamthitta,Kerala,India,689672,,,,Edakulam,,,,,,,,,,,,
251,ChIJ0WUFRRZOXjkRKiQ26KaCtvA,Vallabh Vidyanagar,Bakrol,Anand,Gujarat,India,388315,,Bakrol Vadtal Road,,,,,,,,,,,,,,
252,ChIJKSVhRloNCDsRXDgEGdj799E,Kacheripady,Ernakulam,Ernakulam,Kerala,India,682018,,Banerji Road,,,,,,,,,,,,,,
253,ChIJVVVVVRWACDsR4ZaMPK55nlE,Vayitharamattom,Kottayam,Kottayam,Kerala,India,686563,,,,,,,,,,,,,,,,
254,ChIJq6qqqnlyCDsRG0I4agGGJpA,Edakochi,Kochi,Ernakulam,Kerala,India,682010,,,,,,,,,,,,,,,,
255,ChIJAQAAAMTRBzsRePoxWPaymC8,,Kottayam,Kottayam,Kerala,India,686635,,,,,,,,,,,,,,,,
256,ChIJr5yPhT50CDsRnsKOQHEpXCU,,Mulanthuruthy,Ernakulam,Kerala,India,682314,,,,,,,,,,,,,,,,
257,ChIJc2vPkwLiBzsRPMmV9arfBGM,,Kochi,Ernakulam,Kerala,India,683554,,,,,Meprathupady,,,,,,,,,,,
258,ChIJk0nbDwnhBzsRcMyUg_TOiwE,,Cochin,Ernakulam,Kerala,India,683541,,,,,,,,,,,,,,,,
259,ChIJ4wo9Bd9RXjkR2cXw1IUD22E,,Anand,Anand,Gujarat,India,318315,,,,,,,,,,,,,,,,
260,ChIJX08OqYsQCDsRjBkOXbvw_OI,,,Ernakulam,Kerala,India,683513,,,,,,,,,,,,,,,,
261,ChIJDTbq7ArgBzsRanaB4Y3cfs4,,Kolenchery,Ernakulam,Kerala,India,682311,,,,,,,,,,,,,,,,
262,ChIJZ4M4dX4aCDsRQrN4C3BildE,Vedimara,Ernakulam,Ernakulam,Kerala,India,683520,,,,,,,,,,,,,,,,
263,ChIJT4eIy6qdCDsRw7iaYzOJbfE,,Alappuzha,Alappuzha,Kerala,India,688505,,,,,,,,,,,,,,,,
264,ChIJwePLO5TUBzsRVYnPYYCf5yU,Gandhi Nagar,Kottayam,Kottayam,Kerala,India,686560,,,,,,,,,,,,,,,,
265,ChIJ0W9_itKnBzsRjUBHcwbvm2I,,Idukki,Idukki,Kerala,India,685584,,,,,,,,,,,,,,,,
266,ChIJvbyxbHJzCDsR1S8fgfBxPrg,Thrippunithura,Ernakulam,Ernakulam,Kerala,India,682301,FACT Nagar,Mini Bypass Tripunithura Road,,,,,,,,,,,,,,
267,ChIJOWrlx3jmBzsRCf2yqjzRxgw,,Nellikuzhi,Ernakulam,Kerala,India,686691,,,,,,,,,,,,,,,,
268,ChIJBY4-OmpzCDsRaE4XrhAaX4M,Thrippunithura,Ernakulam,Ernakulam,Kerala,India,682301,,Sanskrit College Road,,,,,,,,,,,,,,
269,ChIJLRJK0L5PXjkRiDilN--a1Eg,,Boriyavi,Kheda,Gujarat,India,387310,,National Highway 228,,,,,,,,,,,,,,
270,ChIJIbVGgDYsBjsRcn_vSBzAbqI,,,Kottayam,Kerala,India,686019,,Payyappady Vennimala Road,,,,,,,,,,,,,,
271,ChIJa2nx83zdBzsRIXVPCdsyc64,Randar,Ernakulam,Ernakulam,Kerala,India,686673,,,,,,,,,,,,,,,,
272,ChIJQf95DJvmBzsRWWwIs5Fj43c,,Ernakulam,Ernakulam,Kerala,India,686691,,,,,,,,,,,,,,,,
273,ChIJfTxoZnjmBzsRcHfSFKHU6Ms,,Kothamangalam,Ernakulam,Kerala,India,686691,,,,,,,,,,,,,,,,
274,ChIJ8RgtQykaCDsRjowTToSv-Uo,Moothakunnam,,Ernakulam,Kerala,India,683516,,,,,,,,,,,,,,,,
275,ChIJHVAaK_WgBzsR59PA_Iu5Ul4,,Rajakumari,Idukki,Kerala,India,685619,,,,,,,,,,,,,,,,
276,ChIJ94cIIEWpBzsRq4WK5aeAkww,,Idukki,Idukki,Kerala,India,685515,,,,,,,,,,,,,,,,
277,ChIJOQkqXTtMXjkReuZAyLvIYqk,,Anand,Anand,Gujarat,India,388001,Gamdi Vad,,,,Near Sardar Gunj,,,,,,,,,,,
278,ChIJR8-RYtgoBjsR-yMe2d_ZaLk,,Kottayam,Kottayam,Kerala,India,686532,,,,,,,,,,,,,,,,
279,ChIJh7HdOlkxBjsR2_zOz5J_fZY,,Kottayam,Kottayam,Kerala,India,686505,,,,,,,,,,,,,,,,
280,ChIJPdz70P4lBjsRLpIEZG6F05I,Chethipuzha Kadavu,Kottayam,Kottayam,Kerala,India,686104,,,,,,,,,,,,,,,,
281,ChIJaUgLVBDZBzsRMar_8sTQ_mQ,,Illikkamukkada,Ernakulam,Kerala,India,686664,,Kakkayam Palachuvadu,,,,,,,,,,,,,,
282,ChIJc2BzR00NCDsRrtl3_kiFLlA,Marine Drive,Ernakulam,Ernakulam,Kerala,India,682011,,Park Avenue,,,,,,,,,,,,,,
283,ChIJ2aoQoSbaXzkRg8prtsTcvQQ,,Vadodara,Vadodara,Gujarat,India,391760,,,,,,,,,,,,,,,,
284,ChIJp7EfRc5NBjsRWxLpRUfmg5I,Peermade,Kuttikkanam,Idukki,Kerala,India,685531,,National Highway 183,,,,,,,,,,,,,,
285,ChIJXzAIAIwHCDsRjypLX4DcV4Y,Mattoor,Ernakulam,Ernakulam,Kerala,India,683574,,,,,,,,,,,,,,,,
286,ChIJx5rrJkQNCDsREDYSzpvx1S8,Kacheripady,Ernakulam,Ernakulam,Kerala,India,682017,,,,,,,,,,,,,,,,
287,ChIJOwtmy8tHBjsRSeqPmyQXjnc,,Kottayam,Kottayam,Kerala,India,686509,,,,,,,,,,,,,,,,
288,ChIJn-9yj1ANCDsR1T0w_L_xfbc,Kacheripady,Kochi,Ernakulam,Kerala,India,682035,,Kovilvattom Road,,,Near MG Road,,,,,,,,,,,
289,ChIJQQLNOvRyCDsRpPRwS5hlfhc,Thevara,Ernakulam,Ernakulam,Kerala,India,682013,,,,,,,,,,,,,,,,
290,ChIJ-UhbTUMMCDsRDjX2OPmsd-U,Edappally,Kochi,Ernakulam,Kerala,India,682021,Thrikkakara,,,,,,,,,,,,,,,
291,ChIJVRvuyGBOXjkRU2xL92e4CME,Vallabh Vidyanagar,Anand,Anand,Gujarat,India,388315,,,,,,,,,,,,,,,,
292,ChIJw7385gPIBzsR2eO_7YY5WnE,,Arakulam,Idukki,Kerala,India,685591,,Thodupuzha - Moolamattom Road,,,,,,,,,,,,,,
293,ChIJNVVk_SusBzsRiajbDOlM0bU,,Kanchiyar,Idukki,Kerala,India,685511,,,,,,,,,,,,,,,,
294,ChIJ34QCHvPRBzsRym-sg4aVT1o,,Andoor,Kottayam,Kerala,India,686635,,Pala - Marangattupilly - Kozha Road,,,,,,,,,,,,,,
295,ChIJo-iFmM3EBzsRGtJHX7zXxio,,Idukki,Idukki,Kerala,India,685583,,,,,,,,,,,,,,,,
296,ChIJd9vJAkgjBjsRxrn2D_MXe9U,,Thiruvalla,Pathanamthitta,Kerala,India,689546,,,,,,,,,,,,,,,,
297,ChIJnyj3oRAVBjsR_l5O-g6MQTo,Valanchuzhy,Pathanamthitta,Pathanamthitta,Kerala,India,689645,,,,,,,,,,,,,,,,
298,ChIJ2Rbdi0upBzsR1av2CKVC7yQ,,Kattappana,Idukki,Kerala,India,685508,,Suvarnagiri - College Junction Road,,,,,,,,,,,,,,
299,ChIJQ6HW6fDiBzsRHatEgNg-VOM,,Perumbavoor,Ernakulam,Kerala,India,683542,,,,,,,,,,,,,,,,
300,ChIJTc2StKrnBzsR4Fzi_q1taGI,,Mulavoor,Ernakulam,Kerala,India,686673,,,,,,,,,,,,,,,,
301,ChIJ1VPV12PvBzsRw3rJgwow4ts,,Chelad,Ernakulam,Kerala,India,686681,,,,,,,,,,,,,,,,
302,ChIJL5WAuJ8rBjsRoqdvZBNUBHk,,Kottayam,Kottayam,Kerala,India,686001,,Kottayam-Kumily Road,,,,,,,,,,,,,,
303,ChIJ6-07lILdBzsROp6VlDstGzo,Kizhakkekara,Muvattupuzha,Ernakulam,Kerala,India,686661,,Nirmala college Road,,,,,,,,,,,,,,
304,ChIJF5679wrTBzsRl8_B_Jbz_3E,,Kottayam,Kottayam,Kerala,India,686631,,,,,,,,,,,,,,,,
305,ChIJBZZk58tyCDsRYf9AsD8iaPY,Elamkulam,Kochi,Ernakulam,Kerala,India,682020,,,,,,,,,,,,,,,,
306,ChIJFdePqXptCDsRdD7hsTwCFnY,,Aluva,Ernakulam,Kerala,India,683107,,,,,,,,,,,,,,,,
307,ChIJN7g1gQbEBzsR3IPagwGPr1M,Mangattukavala,Thodupuzha,Idukki,Kerala,India,685584,,Newman College Road,,,,,,,,,,,,,,
308,ChIJ2Y7-spYtBjsRCLSH4EPirQs,,Pampady,Kottayam,Kerala,India,686501,,,,,,,,,,,,,,,,
309,ChIJB2Oc_zIwBjsRYvgfWNdmK1c,,Nedumkunnam,Kottayam,Kerala,India,686542,,,,,Nedumkunnam,,,,,,,,,,,
310,ChIJ7Ria7E4MCDsRAamzu9z-77Q,Edappally,Ernakulam,Ernakulam,Kerala,India,682033,Thrikkakara,,,,,,,Vidya Nagar Colony,,,,,,,,
311,ChIJqaqq6sdNXjkRKHEf0hxHFeY,Mogri,Anand,Anand,Gujarat,India,388345,,,,,,,,,,,,,,,,
312,ChIJN2zC674aCDsRp60FVPk88Mk,,,Ernakulam,Kerala,India,683520,,Kottayilkovilakam Road,,,Mattupuram,,,,,,,,,,,
313,ChIJB3iK5whVBjsRcChiDCHezsc,Amaravathi,Kumily,Idukki,Kerala,India,685509,,,,,,,,,,,,,,,,
314,ChIJH9Kb9xQPCDsRmamUNRChXZg,,Aluva,Ernakulam,Kerala,India,683102,,,,,,,,,,,,,,,,
315,ChIJ__-_tmTTBzsRc8g6DSUkOeQ,,Ettumanoor,Kottayam,Kerala,India,686631,,,,,,,,,,,,,,,,
316,ChIJAQDAdgokBjsRd_yL4Z7XH3Q,,Thiruvalla,Pathanamthitta,Kerala,India,689101,,,,,,,,,,,,,,,,
317,ChIJWfJIYNQuBjsRYmG-hPcsLYE,,Pathamuttam,Kottayam,Kerala,India,686532,,,,,,,,,,,,,,,,
318,ChIJn9_4DnROXjkR8_ctMyJx3tQ,Vallabh Vidyanagar,V V Nagar,Anand,Gujarat,India,388120,Mota Bazaar,,,,,,,,,,,,,,,
319,ChIJ____vxYrBjsRWXlCKuVzN7c,Kumaranalloor,Kottayam,Kottayam,Kerala,India,686041,,,,,,,,,,,,,,,,
320,ChIJHRmfdAHMBzsRDjOQe_cw5Hg,,Choondacherry,Kottayam,Kerala,India,686579,,Bharananganam Pravithanam Road,,,,,,,,,,,,,,
321,ChIJHew5y9ErBjsRIhpOubTuqyE,Moolavattom,Nattakom,Kottayam,Kerala,India,686013,,,,,,,,,,,,,,,,
322,ChIJaeoQorYgBjsR-ZAke6YL6I8,Edathua,Alappuzha,Alappuzha,Kerala,India,689573,,,,,,,,,,,,,,,,
323,ChIJ20AX3SsPCDsRvuGQXxUzcOw,Periyar Nagar,Aluva,Ernakulam,Kerala,India,683101,,,,,,,,,,,,,,,,
324,ChIJ2e_cUPzhBzsRgfEjz7Lp_Ek,,Perumbavoor,Ernakulam,Kerala,India,683556,,,,,Arakkappady,,,,,,,,,,,
325,ChIJSTegJEQsBjsRmRrJibQ65hs,Thalappady,Kottayam,Kottayam,Kerala,India,686009,,,,,,,,,,,,,,,,
326,ChIJz61gY3NOXjkRLJa419rjm_A,Vallabh Vidyanagar,Vidyanagar,Anand,Gujarat,India,388120,Mota Bazaar,,,,,,,,,,,,,,,
327,ChIJbyXoOltzCDsRq4-lAEl5u1c,Thrippunithura,Ernakulam,Ernakulam,Kerala,India,682309,Irumpanam,Seaport - Airport Road,,,BMC Nagar Colony,,,,,,,,,,,
328,ChIJ4UGjIwsmBjsRYPYt82voWN8,Perunna,Kottayam District,Kottayam,Kerala,India,686102,,,,,,,,,,,,,,,,
329,ChIJ6Rl6kwjEBzsRUQUesO_Hp5U,Mangattukavala,Thodupuzha,Idukki,Kerala,India,685584,,,,,,,,,,,,,,,,
330,ChIJJfthu8BNBjsRckPpYt6PUTQ,Peermade,Kuttikkanam,Idukki,Kerala,India,685531,,,,,,,,,,,,,,,,
331,ChIJFaBNZIBcVBARN_aSgm4D8qs,Gandhi Nagar,Kottayam,Kottayam,Kerala,India,686008,,,,,,,,,,,,,,,,
332,ChIJ42_wyE4VBjsR1fXHAM5GMfU,,Pathanamthitta,Pathanamthitta,Kerala,India,689653,,,,,,,,,,,,,,,,
334,ChIJNQ6PNszNBzsRp3mGmc6iYcY,,Kottayam,Kottayam,Kerala,India,686575,,,,,,,,,,,,,,,,
335,ChIJd_OrEgwrBjsRZDsPWph2kAU,Chungam,Kottayam,Kottayam,Kerala,India,686001,,,,,,,,,,,,,,,,
336,ChIJeyjZfTUrBjsRoWb06jGesmw,Gandhi Nagar,Kottayam,Kottayam,Kerala,India,686008,,,,,,,,,,,,,,,,
337,ChIJVVVVVcnjBzsR0SsLO285OL8,,Ernakulam,Ernakulam,Kerala,India,683541,,,,,,,,,,,,,,,,
338,ChIJG8LphocsBjsRRQ8bX6gczoM,Vadavathoor,,Kottayam,Kerala,India,686010,,,,,,,,,,,,,,,,
339,ChIJV1aEi-95CDsRY2qiIW7nCHU,,Vaikom,Kottayam,Kerala,India,686143,,,,,,,,,,,,,,,,
340,ChIJC_MMeMbUBzsRZsuxSL7JMvA,,Mannanam,Kottayam,Kerala,India,686561,,,,,,,,,,,,,,,,
341,ChIJb5TUQoFOXjkReg9S1aJAuJY,Mathiya Chora,Anand,Anand,Gujarat,India,388001,,,,,Rahtlav,,,,,,,,,,,
342,ChIJaQXIe5fdBzsRXjZfhvnyDpc,Thottumkalpeedika,Ernakulam,Ernakulam,Kerala,India,686673,,,,,,,,,,,,,,,,
343,ChIJ7Y0PuuzPBzsRW0kUjdf8yz4,,Ramapuram,Kottayam,Kerala,India,686576,,Pala Ramapuram Road,,,,,,,,,,,,,,
344,ChIJ_bk0H1MNCDsRUieUjUGcdBc,Marine Drive,Ernakulam,Ernakulam,Kerala,India,682011,,,,,,,,,,,,,,,,
345,ChIJqfN2-QgNCDsRd5gyTw59igU,,Chottanikkara,Ernakulam,Kerala,India,682312,Chottanikkara,,,,,,,,,,,,,,,
346,ChIJM17XooHTBzsRCfuj94bfQkw,,Ettumanoor,Kottayam,Kerala,India,686631,,,,"Choorakulangara, Ettumanoor",,,,,,,,,,,,
347,ChIJH0iaEEC6BzsRzscWR9jutmg,,Painavu,Idukki,Kerala,India,685603,,,,,,,,,,,,,,,,
348,ChIJS2kZqhAWBjsRhc-RTUxF5xY,,Elanthoor,Pathanamthitta,Kerala,India,689643,,,,,,,,,,,,,,,,
349,ChIJzyW6DP4MCDsRPVT45FBzn8M,Edappally,Ernakulam,Ernakulam,Kerala,India,682021,Chembumukku,Parakkattu Temple Road,,,,,,,,,,,,,,
350,ChIJ0W9_itKnBzsR5OOVPe42K90,,Idukki,Idukki,Kerala,India,685553,,,,,,,,,,,,,,,,
351,ChIJLbxTjS8MCDsR4jrgllmiAoY,Kalamassery,Kochi,Ernakulam,Kerala,India,683503,South Kalamassery,,,,,,,,,,,,,,,
352,ChIJfwRPkYgjBjsRsOYEWbHiCMw,Thukalassery,Thiruvalla,Pathanamthitta,Kerala,India,689101,,,,,,,,,,,,,,,,
353,ChIJqSmSLG5zCDsRX68QL1luXdE,Thrippunithura,Tripunithura,Ernakulam,Kerala,India,682301,Puthiyakavu,,,,,,,Dhanvantri Nagar,,,,,,,,
354,ChIJw3Rdsr4HCDsRVJEp3YEMKVs,Mattoor,Kalady,Ernakulam,Kerala,India,683574,,,,,,,,,,,,,,,,
355,ChIJ_____3ROXjkR5tfA7OwF5_w,Vallabh Vidyanagar,Anand,Anand,Gujarat,India,388120,Mota Bazaar,,,,,,,,,,,,,,,
356,ChIJU066XacNCDsRjscCOhLwFZo,Edappally,Kochi,Ernakulam,Kerala,India,682024,,,,,Devankulangara,,,,,,,,,,,
357,ChIJWdCkgu7DBzsRtK7iVUyY4-s,,Idukki,Idukki,Kerala,India,685605,,,,,,,,,,,,,,,,
358,ChIJp2_0ezh1CDsRjt1KbfusMY4,Malekurish,Kochi,Ernakulam,Kerala,India,682308,,,,,,,,,,,,,,,,
359,ChIJveaNE7gLCDsR377vxJez8F0,,Pazhanganad,Ernakulam,Kerala,India,682021,,,,,,,,,,,,,,,,
360,ChIJ5-r-c3jnBzsRIl53-oH5K9c,Perumattom,Muvattupuzha,Ernakulam,Kerala,India,686673,,,,,,,,,,,,,,,,
361,ChIJ____7_HbBzsRkVP0akUpj6M,Manimalakunnu,Koothattukulam,Ernakulam,Kerala,India,686679,,,,,,,,,,,,,,,,
362,ChIJ20AX3SsPCDsRvuGQXxUzcOw,Periyar Nagar,Aluva,Ernakulam,Kerala,India,683101,,,,,,,,,,,,,,,,
363,ChIJIS33_04MCDsRc93eLx-Ayn4,Edappally,Kochi,Ernakulam,Kerala,India,682021,Thrikkakara,Edappally - Pukkattupady Road,,,,,,,,,,,,,,
