"pharmacognosy","pharmacognosy","pharmacognosy","pharmacognosy"
"32","32","32","32"
"87","87","87","87"
"30","30","30","30"
"it-2","it-2","it-2","it-2"
"cse-2","cse-2","cse-2","cse-2"
"me-2","me-2","me-2","me-2"
"ece-2","ece-2","ece-2","ece-2"
"compute sci & engg.","compute sci & engg.","compute sci & engg.","compute sci & engg."
"mech. engg.","mech. engg.","mech. engg.","mech. engg."
"computer sci. & engg.","computer sci. & engg.","computer sci. & engg.","computer sci. & engg."
"m.com professional","m.com professional","m.com professional","m.com professional"
"b.com professional","b.com professional","b.com professional","b.com professional"
"bio-technology","bio-technology","bio-technology","bio-technology"
"airline & tourism management","airline & tourism management","airline & tourism management","airline & tourism management"
"ft","ft","ft","ft"
"civil engieering","civil engieering","civil engieering","civil engieering"
"electronics & communication","electronics & communication","electronics & communication","electronics & communication"
"eie","eie","eie","eie"
"structural design","structural design","structural design","structural design"
"soilmechanics and foundation engg.","soilmechanics and foundation engg.","soilmechanics and foundation engg.","soilmechanics and foundation engg."
"production engineering","production engineering","production engineering","production engineering"
"airlines, tourisim & hopsitality","airlines, tourisim & hopsitality","airlines, tourisim & hopsitality","airlines, tourisim & hopsitality"
"computer csience","computer csience","computer csience","computer csience"
"master in computer application","master in computer application","master in computer application","master in computer application"
"bachelor of pharmacy","bachelor of pharmacy","bachelor of pharmacy","bachelor of pharmacy"
"bachelor of architecture","bachelor of architecture","bachelor of architecture","bachelor of architecture"
"electronic and communication","electronic and communication","electronic and communication","electronic and communication"
"electronic & communication engineering","electronic & communication engineering","electronic & communication engineering","electronic & communication engineering"
"hmct","hmct","hmct","hmct"
"mls","mls","mls","mls"
"b.sc[it]","b.sc[it]","b.sc it","b.sc-it"
"b.sc[athm]","b.sc[athm]","b.sc athm","b.sc-athm"
"m.sc[it]","m.sc[it]","m.sc it","m.sc-it"
"b.com[professional]","b.com[professional]","b.com professional","b.com-professional"
"diploma","diploma","diploma","diploma"
"m.sc[ft]","m.sc[ft]","m.sc ft","m.sc-ft"
"b.sc[ft]","b.sc[ft]","b.sc ft","b.sc-ft"
"sanskrit","sanskrit","sanskrit","sanskrit"
"gujarati","gujarati","gujarati","gujarati"
"all mca subjects","all mca subjects","all mca subjects","all mca subjects"
"all bca subjects","all bca subjects","all bca subjects","all bca subjects"
"all m.com professional subjects","all m.com professional subjects","all m.com professional subjects","all m.com professional subjects"
"all b.com subjects","all b.com subjects","all b.com subjects","all b.com subjects"
"all bba subjects","all bba subjects","all bba subjects","all bba subjects"
"all mba subjects","all mba subjects","all mba subjects","all mba subjects"
"-dosage form design,ipr,cultivation of medicinal plants,plant biotechnology","-dosage form design,ipr,cultivation of medicinal plants,plant biotechnology","-dosage form design,ipr,cultivation of medicinal plants,plant biotechnology","-dosage form design,ipr,cultivation of medicinal plants,plant biotechnology"
"hospital pharmacy, pharmacology,pharmaceutics,aphe,pharmachemistry","hospital pharmacy, pharmacology,pharmaceutics,aphe,pharmachemistry","hospital pharmacy, pharmacology,pharmaceutics,aphe,pharmachemistry","hospital pharmacy, pharmacology,pharmaceutics,aphe,pharmachemistry"
"pharmacogonosy,pharmaceutics,pharma chemistryospital pharmacy,pharmaceutics,pharmacogonosy","pharmacogonosy,pharmaceutics,pharma chemistryospital pharmacy,pharmaceutics,pharmacogonosy","pharmacogonosy,pharmaceutics,pharma chemistryospital pharmacy,pharmaceutics,pharmacogonosy","pharmacogonosy,pharmaceutics,pharma chemistryospital pharmacy,pharmaceutics,pharmacogonosy"
"aue","aue","aue","aue"
"ele","ele","ele","ele"
"geo-technical engineering","geo-technical engineering","geo-technical engineering","geo-technical engineering"
"soil mechanics & foundation engg.","soil mechanics & foundation engg.","soil mechanics & foundation engg.","soil mechanics & foundation engg."
"production engg.","production engg.","production engg.","production engg."
"environmental science & engineering","environmental science & engineering","environmental science & engineering","environmental science & engineering"
"industrial engineering","industrial engineering","industrial engineering","industrial engineering"
"industrial engg.","industrial engg.","industrial engg.","industrial engg."
"power engineering","power engineering","power engineering","power engineering"
"hotel mgmt","hotel mgmt","hotel mgmt","hotel mgmt"
"master in business administration [mba]","master in business administration [mba]","master in business administration  mba","master in business administration -mba"
"electronic and communication engineering","electronic and communication engineering","electronic and communication engineering","electronic and communication engineering"
"tb chest","tb chest","tb chest","tb chest"
"radiodiagnosis","radiodiagnosis","radiodiagnosis","radiodiagnosis"
"surgery","surgery","surgery","surgery"
"skin v.d.","skin v.d.","skin v.d.","skin v.d."
