C30797,Govt. Gandhi Memorial Science College,1,Jammu,dis_1020
C22981,Dogra College of Education,1,Jammu,dis_1020
C22992,Ashoka Law College,0,Jammu,dis_1020
C22870,Hill People College of Education,1,Jammu,dis_1020
C22895,Govt. Medical College,0,Jammu,dis_1020
C22941,"Govt. Degree College, Bishnah",0,Jammu,dis_1020
C22972,New Modern College of Education,0,Jammu,dis_1020
C23012,Govt. Indira Gandhi Dental College,0,Jammu,dis_1020
C30791,Atman College of Education,0,Jammu,dis_1020
C22910,New Modern Degree College,0,Jammu,dis_1020
ST12052,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, JAMMU",0,Jammu,dis_1020
C22952,"Govt. Degree College, R.S. Pura",0,Jammu,dis_1020
C45986,"GHANDHI MEMORIAL COLLEGE OF EDUCATION, JAMMU",1,Jammu,dis_1020
C48767,"GOVERNMENT DEGREE COLLEGE, KHOUR",0,Jammu,dis_1020
C22947,NSM College of Education,1,Jammu,dis_1020
C22918,R.M College of Education,1,Jammu,dis_1020
C22951,Taawish College of Education,1,Jammu,dis_1020
ST15691,AV INSTITUTE OF NURSING AND MEDICAL SCIENCES,0,Jammu,dis_1020
C22927,Government College of Education,1,Jammu,dis_1020
U199,"Sher-e-Kashmir University of Agricultural Science & Technology of Jammu, Jammu",7,Jammu,dis_1020
C22946,R.K College of Education,0,Jammu,dis_1020
C48766,GOVERNMENT DEGREE COLLEGE. JINDRAH,0,Jammu,dis_1020
C22925,MBS College of Engg. & Technology,0,Jammu,dis_1020
C22912,M C Khalsa College of Education,0,Jammu,dis_1020
C22979,"Govt. College for Women, Gandhi Nagar",1,Jammu,dis_1020
C23003,Institute of Management Sciences,1,Jammu,dis_1020
C23027,Institute of Dental Sciences,1,Jammu,dis_1020
ST1136,GOVT. POLYTECHNIC FOR WOMEN JAMMU,0,Jammu,dis_1020
C22906,Jan college of Education,0,Jammu,dis_1020
C23019,Trikuta Degree College,0,Jammu,dis_1020
C22903,Trikuta College of Education,1,Jammu,dis_1020
C22926,Ranjit College of Education,0,Jammu,dis_1020
C22999,Saraswati College of Education,0,Jammu,dis_1020
C45988,"VISHWA BHARTI COLLEGE OF EDUCATION, JAMMU",1,Jammu,dis_1020
ST15127,Galaxy Paramedical College,0,Jammu,dis_1020
C48769,"YOGANANDA COLLEGE OF ENGINEERING AND TECHNOLOGY, PURKHOO ,JAMMU",0,Jammu,dis_1020
C22865,Chenab College of Education,1,Jammu,dis_1020
C22872,"Govt. College for Women, Parade Ground",1,Jammu,dis_1020
ST1144,N.I.T.S. MIRAN SAHIB,0,Jammu,dis_1020
C22907,National College of Education,0,Jammu,dis_1020
C22961,Sant Rocha Singh Degree College,0,Jammu,dis_1020
ST16159,MMC Institute of Para-Medical Sciences,1,Jammu,dis_1020
C22884,Govt. College of Engineering & Technology,0,Jammu,dis_1020
C22902,JK College of Computer Science and Business Administration,0,Jammu,dis_1020
C30786,J.K College of Education,1,Jammu,dis_1020
ST1135,GOVERNMENT POLYTECHNIC JAMMU,0,Jammu,dis_1020
C22959,Calliope College of Education,1,Jammu,dis_1020
C22924,K.C Law College,0,Jammu,dis_1020
ST1138,I.E.C.S PURKHOO,0,Jammu,dis_1020
C23026,Dogra Law College,0,Jammu,dis_1020
C22930,Institute of Ayurveda and Research,0,Jammu,dis_1020
C22933,Jammu College of Physiotherapy,0,Jammu,dis_1020
C22949,Sher-e-Kashmir College of Education,0,Jammu,dis_1020
ST1146,NORTH POLYTECHNIC,0,Jammu,dis_1020
C22973,Galaxy College of Education,1,Jammu,dis_1020
C22936,Acharya Sri Chander College of Medical Science & Hospital,0,Jammu,dis_1020
C22899,Hill People Degree College,0,Jammu,dis_1020
C30805,Sai Shyam College of Education,1,Jammu,dis_1020
C30794,Harvard College of Education,0,Jammu,dis_1020
C22985,New Milleninium National College of Education,0,Jammu,dis_1020
C22956,Jammu Law College,0,Jammu,dis_1020
C30806,B.N College of Education,1,Jammu,dis_1020
C23028,Tagore College of Education,0,Jammu,dis_1020
C22968,Beacon College of Education,0,Jammu,dis_1020
