,Unnamed: 0,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
90,90,"Shri Shivaji Law College, Parbhani",Parbhani,Maharashtra,LLB Five Year,5 years,Full time,60.0,UG,,(BCI) Bar Council of India,"Students seeking admission to BSL  (Five years course) should have secured a minimum of 45 % and above in 10+2 (HSC) standard examination conducted by the Board or any other examination equivalent to it.All the admission procedures is as per the rules framed by the Swami Ramanand Teerth University, Nanded, Govt of Maharashtra, UGCand Bar Council of India from time to time.","LLB Five Year is a full-time duration law degree course Affiliated to Swami Ramanand Teerth Marathwada University, Nanded Approved by Bar Council of India."
91,91,"Shri Shivaji Law College, Parbhani",Parbhani,Maharashtra,LLM,2 years,Full time,,PG,,(BCI) Bar Council of India,Students seeking admission in LL.M. course must qualify LL.B. degree either in 5 years or 3 years course from SRTM University or from any other Statutory University.,"LLM is a full-time two years duration course Affiliated to Swami Ramanand Teerth Marathwada University, Nanded Approved by Bar council of India."
92,92,"NS Soti Law College, Sangli",Sangli,Maharashtra,BSL Integrated,5 years,Full time,,UG,,(BCI) Bar Council of India,The candidate should have passed 12th from a recognized board.,"Bachelor of Social Laws is five-years (10 Semesters) full-time Integrated programme in Law affiliated with Shivaji University, Kolhapur with the approval of Bar Council of India.  "
93,93,"NS Soti Law College, Sangli",Sangli,Maharashtra,LLB,3 years,Full time,,UG,,(BCI) Bar Council of India,The candidate should have passed any graduation degree from any recognized university,"Bachelor of Laws (LLB) is three-years (6 Semesters ) full-time program affiliated with Shivaji University, Kolhapur and approved by Bar Council of India."
94,94,"NS Soti Law College, Sangli",Sangli,Maharashtra,LLB General,2 years,Full time,,UG,,(BCI) Bar Council of India,The candidate should have passed any graduation degree from any recognized university,"Bachelor of Laws (LLB) is two-years (4 Semesters ) full-time program affiliated with Shivaji University, Kolhapur and approved by Bar Council of India."
95,95,"NS Soti Law College, Sangli",Sangli,Maharashtra,LLB Special Integrated,5 years,Full time,,UG,,(BCI) Bar Council of India,The candidate should have passed 12th from a recognized board.,"Bachelor of  Laws is five-years (10 Semesters) full-time Integrated programme in Law affiliated with Shivaji University, Kolhapur with the approval of Bar Council of India. "
96,96,"SNBP Law College, Pune",Pimpri-Chinchwad,Maharashtra,BSL LLB,5 years,Full time,,UG,,(BCI) Bar Council of India,"12th Std. or equivalent to it, 45% ,Marks for others & 40% marks for SC/ST.","BSL LLB is a full-time five years duration course Affiliated to Savitribai Phule Pune University, Pune Approved by Bar Council of India."
97,97,"SNBP Law College, Pune",Pimpri-Chinchwad,Maharashtra,Diploma in Labour Laws and Labour Welfare,1 year,Full time,,Diploma,,,The candidate should have passed Graduation in any Discipline.,"Diploma in Labour Laws &  Labour Welfare is a full-time one years duration course Affiliated to Savitribai Phule Pune University, Pune Approved by Bar Counci"
98,98,"SNBP Law College, Pune",Pimpri-Chinchwad,Maharashtra,LLB,3 years,Full time,,UG,,(BCI) Bar Council of India,"Graduation in any Discipline, 45%,Marks for others & 40% marks for SC/ST.","LLB is a full-time three years duration course Affiliated to Savitribai Phule Pune University, Pune Approved by Bar Council of India."
99,99,"VR Law College, Nellore",Nellore,Andhra Pradesh,LLB,3 years,Full time,300.0,UG,,(BCI) Bar Council of India,Candidates should have passed any Graduation (10+2+3 pattern) of a recognized University with 45% of aggregate marks or any other examination recognized as equivalent by the Universities concerned. 44.5% or more shall be rounded off and treated as 45%.,
100,100,"VR Law College, Nellore",Nellore,Andhra Pradesh,LLB 5 Years,5 years,Full time,120.0,UG,,(BCI) Bar Council of India,"Candidate should have passed 2 year Intermediate Examination(10+2 pattern) with 45% of aggregate marks are any other examination recognized as equivalent by the University concerned or the Board of Intermediate Education, A.P. 44.5% or more shall be rounded off and treated as 45%.","Candidate should have passed 2 year Intermediate Examination(10+2 pattern) with 45% of aggregate marks are any other examination recognized as equivalent by the University concerned or the Board of Intermediate Education, A.P. 44.5% or more shall be rounded off and treated as 45%."
101,101,"Shri Jai Narain Post Graduate College, Lucknow",Lucknow,Uttar Pradesh,LLB,3 years,Full time,320.0,UG,0.3 lakhs,UGC,The candidate completed graduation from recognised university.,"LLB is a full-time three years duration course Affiliated to University of Lucknow, Lucknow Approved by Bar council of India and UGC."
102,102,"DS Degree College, Aligarh",Aligarh,Uttar Pradesh,LLB,3 years,Full time,240.0,UG,,UGC,The candidate should have passed graduation from recognized university.,"Bachelor of Laws is full time three year course degree offered by Dr BR Ambedkar University, Agra and approved by UGC and BCI."
103,103,"DS Degree College, Aligarh",Aligarh,Uttar Pradesh,LLB Integrated,5 years,Full time,120.0,UG,,UGC,The candidate should have passed intermediate (10+2) Examination or equivalent.,"Bachelor of Laws is full time five year course degree offered by Dr BR Ambedkar University, Agra and approved by UGC and BCI."
104,104,"Bharath Institute of Law, Bharath University, Chennai",Chennai,Tamil Nadu,LLB Hons,3 years,Full time,120.0,UG,3.6 lakhs,(BCI) Bar Council of India,Candidates with B.A. / B.Sc. / B.Com. / B.E. / B.Tech / M.B.B.S. / B.Pharm or any other graduates from any stream in general who have secured 50% in the aggregate total marks are eligible to seek admission for the course.Provided these Candidates have passed their +2 or Graduation / Post Graduation shown their qualifying exam has appeared for these exams after undergoing regular course and not appearing directly. (Vide BCI letter of clarification).,The course comprises of 3 academic years. Each academic year is divided into two semesters of 90 working days each. At the end of successful completion of the course LL.B. (Hons.) Degree will be awarded.
105,105,"Bharath Institute of Law, Bharath University, Chennai",Chennai,Tamil Nadu,LLM,1 year,Full time,,PG,,(BCI) Bar Council of India,The candidate must have a Bachelor’s degree in Law from a recognized university.,"LLM is one year duration full time course offered by Bharath University, Chennai and approved by BCI."
106,106,"Shridhar University, Pilani",Pilani,Rajasthan,BA LLB,5 years,Full time,,UG,,UGC,The candidate is passed 10+2 or equivalent examination from recognised board.,"BA LLB is a full-time five years duration course offered by Shridhar University, Pilani Appro"
107,107,"Shridhar University, Pilani",Pilani,Rajasthan,LLB,3 years,Full time,,UG,,UGC,Grduate or Equlevalent The candidate is passed Grduation or Equlevalent examination from recognised University.,"LLB is a full-time three years duration course offered by Shridhar University, Pilani Appro"
108,108,Siddharth Law College Gandhinagar,Gandhinagar,Gujarat,LLB,3 years,Full time,,UG,,(BCI) Bar Council of India,The candidate completed graduation from recognised university,"LLB is a full-time three years duration course Affiliated to Gujarat University, Ahmedabad Approved by Bar Council of India."
109,109,Siddharth Law College Gandhinagar,Gandhinagar,Gujarat,LLM,2 years,Full time,,PG,,(BCI) Bar Council of India,The candidate completed LLB from recognised university.," LLM is a full-time two years duration course Affiliated to Gujarat University, Ahmedabad Approved by BAr Council of India."
110,110,Siddharth Law College Gandhinagar,Gandhinagar,Gujarat,PGD in Labour Laws Practice,1 year,Full time,,Diploma,,(BCI) Bar Council of India,The candidate completed graduation from recognised university with the relevant subjects. ," PGD in Labour Laws Practice is a full-time one years duration course Affiliated to Gujarat University, Ahmedabad Approved by Bar Council of India."
111,111,"VN Patil Law College, Aurangabad",Aurangabad,Maharashtra,LLB,3 years,Full time,,UG,,(BCI) Bar Council of India,Who Have Passed Any Bachelor Degree Course With 45% Marks.,"<p>This is three year undergraduate program offers by V.N.Patil Law College, Nanded <br /><br /></p>"
112,112,"VN Patil Law College, Aurangabad",Aurangabad,Maharashtra,LLB Integrated,5 years,Full time,,UG,,(BCI) Bar Council of India,Who Have Passed 12th Class With 45% Marks.,"<p>This is five year undergraduate program offers by V.N.Patil Law College, Nanded</p>"
113,113,"VN Patil Law College, Aurangabad",Aurangabad,Maharashtra,LLM,2 years,Full time,,PG,,(BCI) Bar Council of India,Who Have Passed LL.B Degree Course With 50% Marks.,"<p>This is two year undergraduate program offers by V.N.Patil Law College, Nanded </p>"
114,114,"Rajiv Gandhi Institute of Law, Kakinada",Kakinada,Andhra Pradesh,LLB,3 years,Full time,,UG,,(BCI) Bar Council of India,The candidate need to have passed the Bachelor’s level of examination in any stream,"Bachelor of Laws (LLB) is three-years (6 Semesters ) full-time program affiliated with Andhra University, Visakhapatnam and approved by Bar Council of India."
115,115,"Rajiv Gandhi Institute of Law, Kakinada",Kakinada,Andhra Pradesh,LLB Integrated,5 years,Full time,,UG,,(BCI) Bar Council of India,The candidate needs to have passed the 10+2 with any stream from any recognized Board.,"Bachelor of Laws (LLB) is five-years (10 Semesters ) full-time Integrated program affiliated with Andhra University, Visakhapatnam and approved by Bar Council of India."
116,116,"NVP Law College, Visakhapatnam",Visakhapatnam,Andhra Pradesh,LLB,3 years,Full time,,UG,,(BCI) Bar Council of India,The candidate must have passed LAWCET and possess a degree from a recognized University with a minimum of 40% of aggregate marks. (39.5% and above will be treated as 40%).Under Management Quota - The candidate must have passed any degree with a minimum of 45% of aggregate marks.,"Bachelor of Laws (LLB) is three-years (6 Semesters ) full-time program affiliated with Andhra University, Visakhapatnam and approved by Bar Council of India. "
